CBSA Code,Metropolitan Division Code,CSA Code,CBSA Title,Metropolitan/Micropolitan Statistical Area,Metropolitan Division Title,CSA Title,County/County Equivalent,State Name,FIPS State Code,FIPS County Code,Central/Outlying County
40980,,474.0,"Saginaw, MI",Metropolitan Statistical Area,,"Saginaw-Midland-Bay City, MI",Saginaw,Michigan,26.0,145.0,Central
41060,,378.0,"St. Cloud, MN",Metropolitan Statistical Area,,"Minneapolis-St. Paul, MN-WI",Benton,Minnesota,27.0,9.0,Central
41060,,378.0,"St. Cloud, MN",Metropolitan Statistical Area,,"Minneapolis-St. Paul, MN-WI",Stearns,Minnesota,27.0,145.0,Central
41100,,,"St. George, UT",Metropolitan Statistical Area,,,Washington,Utah,49.0,53.0,Central
41140,,312.0,"St. Joseph, MO-KS",Metropolitan Statistical Area,,"Kansas City-Overland Park-Kansas City, MO-KS",Doniphan,Kansas,20.0,43.0,Outlying
41140,,312.0,"St. Joseph, MO-KS",Metropolitan Statistical Area,,"Kansas City-Overland Park-Kansas City, MO-KS",Andrew,Missouri,29.0,3.0,Outlying
41140,,312.0,"St. Joseph, MO-KS",Metropolitan Statistical Area,,"Kansas City-Overland Park-Kansas City, MO-KS",Buchanan,Missouri,29.0,21.0,Central
41140,,312.0,"St. Joseph, MO-KS",Metropolitan Statistical Area,,"Kansas City-Overland Park-Kansas City, MO-KS",DeKalb,Missouri,29.0,63.0,Outlying
41180,,476.0,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",Bond,Illinois,17.0,5.0,Outlying
41180,,476.0,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",Calhoun,Illinois,17.0,13.0,Outlying
41180,,476.0,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",Clinton,Illinois,17.0,27.0,Outlying
41180,,476.0,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",Jersey,Illinois,17.0,83.0,Outlying
41180,,476.0,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",Macoupin,Illinois,17.0,117.0,Outlying
41180,,476.0,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",Madison,Illinois,17.0,119.0,Central
41180,,476.0,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",Monroe,Illinois,17.0,133.0,Central
41180,,476.0,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",St. Clair,Illinois,17.0,163.0,Central
41180,,476.0,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",Franklin,Missouri,29.0,71.0,Outlying
41180,,476.0,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",Jefferson,Missouri,29.0,99.0,Central
41180,,476.0,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",Lincoln,Missouri,29.0,113.0,Outlying
41180,,476.0,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",St. Charles,Missouri,29.0,183.0,Central
41180,,476.0,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",St. Louis,Missouri,29.0,189.0,Central
41180,,476.0,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",Warren,Missouri,29.0,219.0,Outlying
41180,,476.0,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",St. Louis,Missouri,29.0,510.0,Central
41220,,300.0,"St. Marys, GA",Micropolitan Statistical Area,,"Jacksonville-St. Marys-Palatka, FL-GA",Camden,Georgia,13.0,39.0,Central
41260,,,"St. Marys, PA",Micropolitan Statistical Area,,,Elk,Pennsylvania,42.0,47.0,Central
41400,,566.0,"Salem, OH",Micropolitan Statistical Area,,"Youngstown-Warren, OH-PA",Columbiana,Ohio,39.0,29.0,Central
41420,,440.0,"Salem, OR",Metropolitan Statistical Area,,"Portland-Vancouver-Salem, OR-WA",Marion,Oregon,41.0,47.0,Central
41420,,440.0,"Salem, OR",Metropolitan Statistical Area,,"Portland-Vancouver-Salem, OR-WA",Polk,Oregon,41.0,53.0,Central
41460,,,"Salina, KS",Micropolitan Statistical Area,,,Ottawa,Kansas,20.0,143.0,Outlying
41460,,,"Salina, KS",Micropolitan Statistical Area,,,Saline,Kansas,20.0,169.0,Central
41500,,,"Salinas, CA",Metropolitan Statistical Area,,,Monterey,California,6.0,53.0,Central
41540,,,"Salisbury, MD-DE",Metropolitan Statistical Area,,,Sussex,Delaware,10.0,5.0,Central
41540,,,"Salisbury, MD-DE",Metropolitan Statistical Area,,,Somerset,Maryland,24.0,39.0,Outlying
41540,,,"Salisbury, MD-DE",Metropolitan Statistical Area,,,Wicomico,Maryland,24.0,45.0,Central
41540,,,"Salisbury, MD-DE",Metropolitan Statistical Area,,,Worcester,Maryland,24.0,47.0,Outlying
41620,,482.0,"Salt Lake City, UT",Metropolitan Statistical Area,,"Salt Lake City-Provo-Orem, UT",Salt Lake,Utah,49.0,35.0,Central
41620,,482.0,"Salt Lake City, UT",Metropolitan Statistical Area,,"Salt Lake City-Provo-Orem, UT",Tooele,Utah,49.0,45.0,Outlying
41660,,,"San Angelo, TX",Metropolitan Statistical Area,,,Irion,Texas,48.0,235.0,Outlying
41660,,,"San Angelo, TX",Metropolitan Statistical Area,,,Tom Green,Texas,48.0,451.0,Central
41700,,,"San Antonio-New Braunfels, TX",Metropolitan Statistical Area,,,Atascosa,Texas,48.0,13.0,Outlying
41700,,,"San Antonio-New Braunfels, TX",Metropolitan Statistical Area,,,Bandera,Texas,48.0,19.0,Outlying
41700,,,"San Antonio-New Braunfels, TX",Metropolitan Statistical Area,,,Bexar,Texas,48.0,29.0,Central
41700,,,"San Antonio-New Braunfels, TX",Metropolitan Statistical Area,,,Comal,Texas,48.0,91.0,Central
41700,,,"San Antonio-New Braunfels, TX",Metropolitan Statistical Area,,,Guadalupe,Texas,48.0,187.0,Central
41700,,,"San Antonio-New Braunfels, TX",Metropolitan Statistical Area,,,Kendall,Texas,48.0,259.0,Outlying
41700,,,"San Antonio-New Braunfels, TX",Metropolitan Statistical Area,,,Medina,Texas,48.0,325.0,Outlying
41700,,,"San Antonio-New Braunfels, TX",Metropolitan Statistical Area,,,Wilson,Texas,48.0,493.0,Outlying
41740,,,"San Diego-Carlsbad, CA",Metropolitan Statistical Area,,,San Diego,California,6.0,73.0,Central
41760,,,"Sandpoint, ID",Micropolitan Statistical Area,,,Bonner,Idaho,16.0,17.0,Central
41780,,184.0,"Sandusky, OH",Micropolitan Statistical Area,,"Cleveland-Akron-Canton, OH",Erie,Ohio,39.0,43.0,Central
41820,,450.0,"Sanford, NC",Micropolitan Statistical Area,,"Raleigh-Durham-Chapel Hill, NC",Lee,North Carolina,37.0,105.0,Central
41860,36084.0,488.0,"San Francisco-Oakland-Hayward, CA",Metropolitan Statistical Area,"Oakland-Hayward-Berkeley, CA","San Jose-San Francisco-Oakland, CA",Alameda,California,6.0,1.0,Central
41860,36084.0,488.0,"San Francisco-Oakland-Hayward, CA",Metropolitan Statistical Area,"Oakland-Hayward-Berkeley, CA","San Jose-San Francisco-Oakland, CA",Contra Costa,California,6.0,13.0,Outlying
41860,41884.0,488.0,"San Francisco-Oakland-Hayward, CA",Metropolitan Statistical Area,"San Francisco-Redwood City-South San Francisco, CA","San Jose-San Francisco-Oakland, CA",San Francisco,California,6.0,75.0,Central
41860,41884.0,488.0,"San Francisco-Oakland-Hayward, CA",Metropolitan Statistical Area,"San Francisco-Redwood City-South San Francisco, CA","San Jose-San Francisco-Oakland, CA",San Mateo,California,6.0,81.0,Central
41860,42034.0,488.0,"San Francisco-Oakland-Hayward, CA",Metropolitan Statistical Area,"San Rafael, CA","San Jose-San Francisco-Oakland, CA",Marin,California,6.0,41.0,Central
41900,,364.0,"San Germán, PR",Metropolitan Statistical Area,,"Mayagüez-San Germán, PR",Cabo Rojo,Puerto Rico,72.0,23.0,Central
41900,,364.0,"San Germán, PR",Metropolitan Statistical Area,,"Mayagüez-San Germán, PR",Lajas,Puerto Rico,72.0,79.0,Central
41900,,364.0,"San Germán, PR",Metropolitan Statistical Area,,"Mayagüez-San Germán, PR",Sabana Grande,Puerto Rico,72.0,121.0,Central
41900,,364.0,"San Germán, PR",Metropolitan Statistical Area,,"Mayagüez-San Germán, PR",San Germán,Puerto Rico,72.0,125.0,Central
41940,,488.0,"San Jose-Sunnyvale-Santa Clara, CA",Metropolitan Statistical Area,,"San Jose-San Francisco-Oakland, CA",San Benito,California,6.0,69.0,Outlying
41940,,488.0,"San Jose-Sunnyvale-Santa Clara, CA",Metropolitan Statistical Area,,"San Jose-San Francisco-Oakland, CA",Santa Clara,California,6.0,85.0,Central
41980,,490.0,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Aguas Buenas,Puerto Rico,72.0,7.0,Central
41980,,490.0,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Aibonito,Puerto Rico,72.0,9.0,Central
41980,,490.0,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Barceloneta,Puerto Rico,72.0,17.0,Outlying
41980,,490.0,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Barranquitas,Puerto Rico,72.0,19.0,Central
41980,,490.0,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Bayamón,Puerto Rico,72.0,21.0,Central
41980,,490.0,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Caguas,Puerto Rico,72.0,25.0,Central
41980,,490.0,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Canóvanas,Puerto Rico,72.0,29.0,Central
41980,,490.0,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Carolina,Puerto Rico,72.0,31.0,Central
41980,,490.0,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Cataño,Puerto Rico,72.0,33.0,Central
41980,,490.0,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Cayey,Puerto Rico,72.0,35.0,Central
41980,,490.0,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Ceiba,Puerto Rico,72.0,37.0,Outlying
41980,,490.0,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Ciales,Puerto Rico,72.0,39.0,Central
41980,,490.0,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Cidra,Puerto Rico,72.0,41.0,Central
41980,,490.0,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Comerío,Puerto Rico,72.0,45.0,Central
41980,,490.0,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Corozal,Puerto Rico,72.0,47.0,Central
41980,,490.0,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Dorado,Puerto Rico,72.0,51.0,Central
41980,,490.0,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Fajardo,Puerto Rico,72.0,53.0,Outlying
41980,,490.0,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Florida,Puerto Rico,72.0,54.0,Outlying
41980,,490.0,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Guaynabo,Puerto Rico,72.0,61.0,Central
41980,,490.0,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Gurabo,Puerto Rico,72.0,63.0,Central
41980,,490.0,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Humacao,Puerto Rico,72.0,69.0,Central
41980,,490.0,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Juncos,Puerto Rico,72.0,77.0,Central
41980,,490.0,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Las Piedras,Puerto Rico,72.0,85.0,Central
41980,,490.0,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Loíza,Puerto Rico,72.0,87.0,Central
41980,,490.0,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Luquillo,Puerto Rico,72.0,89.0,Outlying
41980,,490.0,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Manatí,Puerto Rico,72.0,91.0,Central
41980,,490.0,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Maunabo,Puerto Rico,72.0,95.0,Outlying
41980,,490.0,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Morovis,Puerto Rico,72.0,101.0,Central
41980,,490.0,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Naguabo,Puerto Rico,72.0,103.0,Outlying
41980,,490.0,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Naranjito,Puerto Rico,72.0,105.0,Central
41980,,490.0,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Orocovis,Puerto Rico,72.0,107.0,Central
41980,,490.0,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Río Grande,Puerto Rico,72.0,119.0,Central
41980,,490.0,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",San Juan,Puerto Rico,72.0,127.0,Central
41980,,490.0,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",San Lorenzo,Puerto Rico,72.0,129.0,Central
41980,,490.0,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Toa Alta,Puerto Rico,72.0,135.0,Central
41980,,490.0,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Toa Baja,Puerto Rico,72.0,137.0,Central
41980,,490.0,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Trujillo Alto,Puerto Rico,72.0,139.0,Central
41980,,490.0,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Vega Alta,Puerto Rico,72.0,143.0,Central
41980,,490.0,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Vega Baja,Puerto Rico,72.0,145.0,Central
41980,,490.0,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Yabucoa,Puerto Rico,72.0,151.0,Central
42020,,,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",Metropolitan Statistical Area,,,San Luis Obispo,California,6.0,79.0,Central
42100,,488.0,"Santa Cruz-Watsonville, CA",Metropolitan Statistical Area,,"San Jose-San Francisco-Oakland, CA",Santa Cruz,California,6.0,87.0,Central
42140,,106.0,"Santa Fe, NM",Metropolitan Statistical Area,,"Albuquerque-Santa Fe-Las Vegas, NM",Santa Fe,New Mexico,35.0,49.0,Central
42180,,434.0,"Santa Isabel, PR",Micropolitan Statistical Area,,"Ponce-Coamo-Santa Isabel, PR",Santa Isabel,Puerto Rico,72.0,133.0,Central
42200,,,"Santa Maria-Santa Barbara, CA",Metropolitan Statistical Area,,,Santa Barbara,California,6.0,83.0,Central
42220,,488.0,"Santa Rosa, CA",Metropolitan Statistical Area,,"San Jose-San Francisco-Oakland, CA",Sonoma,California,6.0,97.0,Central
42300,,,"Sault Ste. Marie, MI",Micropolitan Statistical Area,,,Chippewa,Michigan,26.0,33.0,Central
42340,,496.0,"Savannah, GA",Metropolitan Statistical Area,,"Savannah-Hinesville-Statesboro, GA",Bryan,Georgia,13.0,29.0,Central
42340,,496.0,"Savannah, GA",Metropolitan Statistical Area,,"Savannah-Hinesville-Statesboro, GA",Chatham,Georgia,13.0,51.0,Central
42340,,496.0,"Savannah, GA",Metropolitan Statistical Area,,"Savannah-Hinesville-Statesboro, GA",Effingham,Georgia,13.0,103.0,Outlying
42380,,,"Sayre, PA",Micropolitan Statistical Area,,,Bradford,Pennsylvania,42.0,15.0,Central
42420,,,"Scottsbluff, NE",Micropolitan Statistical Area,,,Banner,Nebraska,31.0,7.0,Outlying
42420,,,"Scottsbluff, NE",Micropolitan Statistical Area,,,Scotts Bluff,Nebraska,31.0,157.0,Central
42420,,,"Scottsbluff, NE",Micropolitan Statistical Area,,,Sioux,Nebraska,31.0,165.0,Outlying
42460,,174.0,"Scottsboro, AL",Micropolitan Statistical Area,,"Chattanooga-Cleveland-Dalton, TN-GA-AL",Jackson,Alabama,1.0,71.0,Central
42540,,,"Scranton--Wilkes-Barre--Hazleton, PA",Metropolitan Statistical Area,,,Lackawanna,Pennsylvania,42.0,69.0,Central
42540,,,"Scranton--Wilkes-Barre--Hazleton, PA",Metropolitan Statistical Area,,,Luzerne,Pennsylvania,42.0,79.0,Central
42540,,,"Scranton--Wilkes-Barre--Hazleton, PA",Metropolitan Statistical Area,,,Wyoming,Pennsylvania,42.0,131.0,Outlying
42620,,340.0,"Searcy, AR",Micropolitan Statistical Area,,"Little Rock-North Little Rock, AR",White,Arkansas,5.0,145.0,Central
42660,42644.0,500.0,"Seattle-Tacoma-Bellevue, WA",Metropolitan Statistical Area,"Seattle-Bellevue-Everett, WA","Seattle-Tacoma, WA",King,Washington,53.0,33.0,Central
42660,42644.0,500.0,"Seattle-Tacoma-Bellevue, WA",Metropolitan Statistical Area,"Seattle-Bellevue-Everett, WA","Seattle-Tacoma, WA",Snohomish,Washington,53.0,61.0,Central
42660,45104.0,500.0,"Seattle-Tacoma-Bellevue, WA",Metropolitan Statistical Area,"Tacoma-Lakewood, WA","Seattle-Tacoma, WA",Pierce,Washington,53.0,53.0,Central
42680,,370.0,"Sebastian-Vero Beach, FL",Metropolitan Statistical Area,,"Miami-Fort Lauderdale-Port St. Lucie, FL",Indian River,Florida,12.0,61.0,Central
42700,,,"Sebring, FL",Metropolitan Statistical Area,,,Highlands,Florida,12.0,55.0,Central
42740,,,"Sedalia, MO",Micropolitan Statistical Area,,,Pettis,Missouri,29.0,159.0,Central
42780,,146.0,"Selinsgrove, PA",Micropolitan Statistical Area,,"Bloomsburg-Berwick-Sunbury, PA",Snyder,Pennsylvania,42.0,109.0,Central
42820,,,"Selma, AL",Micropolitan Statistical Area,,,Dallas,Alabama,1.0,47.0,Central
42860,,273.0,"Seneca, SC",Micropolitan Statistical Area,,"Greenville-Spartanburg-Anderson, SC",Oconee,South Carolina,45.0,73.0,Central
42900,,464.0,"Seneca Falls, NY",Micropolitan Statistical Area,,"Rochester-Batavia-Seneca Falls, NY",Seneca,New York,36.0,99.0,Central
42940,,314.0,"Sevierville, TN",Micropolitan Statistical Area,,"Knoxville-Morristown-Sevierville, TN",Sevier,Tennessee,47.0,155.0,Central
42980,,294.0,"Seymour, IN",Micropolitan Statistical Area,,"Indianapolis-Carmel-Muncie, IN",Jackson,Indiana,18.0,71.0,Central
43020,,267.0,"Shawano, WI",Micropolitan Statistical Area,,"Green Bay-Shawano, WI",Menominee,Wisconsin,55.0,78.0,Outlying
43020,,267.0,"Shawano, WI",Micropolitan Statistical Area,,"Green Bay-Shawano, WI",Shawano,Wisconsin,55.0,115.0,Central
43060,,416.0,"Shawnee, OK",Micropolitan Statistical Area,,"Oklahoma City-Shawnee, OK",Pottawatomie,Oklahoma,40.0,125.0,Central
43100,,,"Sheboygan, WI",Metropolitan Statistical Area,,,Sheboygan,Wisconsin,55.0,117.0,Central
43140,,172.0,"Shelby, NC",Micropolitan Statistical Area,,"Charlotte-Concord, NC-SC",Cleveland,North Carolina,37.0,45.0,Central
43180,,400.0,"Shelbyville, TN",Micropolitan Statistical Area,,"Nashville-Davidson--Murfreesboro, TN",Bedford,Tennessee,47.0,3.0,Central
43220,,500.0,"Shelton, WA",Micropolitan Statistical Area,,"Seattle-Tacoma, WA",Mason,Washington,53.0,45.0,Central
43260,,,"Sheridan, WY",Micropolitan Statistical Area,,,Sheridan,Wyoming,56.0,33.0,Central
43300,,206.0,"Sherman-Denison, TX",Metropolitan Statistical Area,,"Dallas-Fort Worth, TX-OK",Grayson,Texas,48.0,181.0,Central
43320,,,"Show Low, AZ",Micropolitan Statistical Area,,,Navajo,Arizona,4.0,17.0,Central
43340,,,"Shreveport-Bossier City, LA",Metropolitan Statistical Area,,,Bossier,Louisiana,22.0,15.0,Central
43340,,,"Shreveport-Bossier City, LA",Metropolitan Statistical Area,,,Caddo,Louisiana,22.0,17.0,Central
43340,,,"Shreveport-Bossier City, LA",Metropolitan Statistical Area,,,De Soto,Louisiana,22.0,31.0,Outlying
43340,,,"Shreveport-Bossier City, LA",Metropolitan Statistical Area,,,Webster,Louisiana,22.0,119.0,Outlying
43380,,212.0,"Sidney, OH",Micropolitan Statistical Area,,"Dayton-Springfield-Sidney, OH",Shelby,Ohio,39.0,149.0,Central
43420,,,"Sierra Vista-Douglas, AZ",Metropolitan Statistical Area,,,Cochise,Arizona,4.0,3.0,Central
43460,,164.0,"Sikeston, MO",Micropolitan Statistical Area,,"Cape Girardeau-Sikeston, MO-IL",Scott,Missouri,29.0,201.0,Central
43500,,,"Silver City, NM",Micropolitan Statistical Area,,,Grant,New Mexico,35.0,17.0,Central
43580,,512.0,"Sioux City, IA-NE-SD",Metropolitan Statistical Area,,"Sioux City-Vermillion, IA-SD-NE",Plymouth,Iowa,19.0,149.0,Outlying
43580,,512.0,"Sioux City, IA-NE-SD",Metropolitan Statistical Area,,"Sioux City-Vermillion, IA-SD-NE",Woodbury,Iowa,19.0,193.0,Central
43580,,512.0,"Sioux City, IA-NE-SD",Metropolitan Statistical Area,,"Sioux City-Vermillion, IA-SD-NE",Dakota,Nebraska,31.0,43.0,Central
43580,,512.0,"Sioux City, IA-NE-SD",Metropolitan Statistical Area,,"Sioux City-Vermillion, IA-SD-NE",Dixon,Nebraska,31.0,51.0,Outlying
43580,,512.0,"Sioux City, IA-NE-SD",Metropolitan Statistical Area,,"Sioux City-Vermillion, IA-SD-NE",Union,South Dakota,46.0,127.0,Central
43620,,,"Sioux Falls, SD",Metropolitan Statistical Area,,,Lincoln,South Dakota,46.0,83.0,Central
43620,,,"Sioux Falls, SD",Metropolitan Statistical Area,,,McCook,South Dakota,46.0,87.0,Outlying
43620,,,"Sioux Falls, SD",Metropolitan Statistical Area,,,Minnehaha,South Dakota,46.0,99.0,Central
43620,,,"Sioux Falls, SD",Metropolitan Statistical Area,,,Turner,South Dakota,46.0,125.0,Outlying
43660,,,"Snyder, TX",Micropolitan Statistical Area,,,Scurry,Texas,48.0,415.0,Central
43700,,,"Somerset, KY",Micropolitan Statistical Area,,,Pulaski,Kentucky,21.0,199.0,Central
43740,,306.0,"Somerset, PA",Micropolitan Statistical Area,,"Johnstown-Somerset, PA",Somerset,Pennsylvania,42.0,111.0,Central
43760,,,"Sonora, CA",Micropolitan Statistical Area,,,Tuolumne,California,6.0,109.0,Central
43780,,515.0,"South Bend-Mishawaka, IN-MI",Metropolitan Statistical Area,,"South Bend-Elkhart-Mishawaka, IN-MI",St. Joseph,Indiana,18.0,141.0,Central
43780,,515.0,"South Bend-Mishawaka, IN-MI",Metropolitan Statistical Area,,"South Bend-Elkhart-Mishawaka, IN-MI",Cass,Michigan,26.0,27.0,Central
43900,,273.0,"Spartanburg, SC",Metropolitan Statistical Area,,"Greenville-Spartanburg-Anderson, SC",Spartanburg,South Carolina,45.0,83.0,Central
43900,,273.0,"Spartanburg, SC",Metropolitan Statistical Area,,"Greenville-Spartanburg-Anderson, SC",Union,South Carolina,45.0,87.0,Outlying
43940,,452.0,"Spearfish, SD",Micropolitan Statistical Area,,"Rapid City-Spearfish, SD",Lawrence,South Dakota,46.0,81.0,Central
43980,,,"Spencer, IA",Micropolitan Statistical Area,,,Clay,Iowa,19.0,41.0,Central
44020,,,"Spirit Lake, IA",Micropolitan Statistical Area,,,Dickinson,Iowa,19.0,59.0,Central
44060,,518.0,"Spokane-Spokane Valley, WA",Metropolitan Statistical Area,,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID",Pend Oreille,Washington,53.0,51.0,Outlying
44060,,518.0,"Spokane-Spokane Valley, WA",Metropolitan Statistical Area,,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID",Spokane,Washington,53.0,63.0,Central
44060,,518.0,"Spokane-Spokane Valley, WA",Metropolitan Statistical Area,,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID",Stevens,Washington,53.0,65.0,Outlying
44100,,522.0,"Springfield, IL",Metropolitan Statistical Area,,"Springfield-Jacksonville-Lincoln, IL",Menard,Illinois,17.0,129.0,Outlying
44100,,522.0,"Springfield, IL",Metropolitan Statistical Area,,"Springfield-Jacksonville-Lincoln, IL",Sangamon,Illinois,17.0,167.0,Central
44140,,521.0,"Springfield, MA",Metropolitan Statistical Area,,"Springfield-Greenfield Town, MA",Hampden,Massachusetts,25.0,13.0,Central
44140,,521.0,"Springfield, MA",Metropolitan Statistical Area,,"Springfield-Greenfield Town, MA",Hampshire,Massachusetts,25.0,15.0,Central
44180,,520.0,"Springfield, MO",Metropolitan Statistical Area,,"Springfield-Branson, MO",Christian,Missouri,29.0,43.0,Central
44180,,520.0,"Springfield, MO",Metropolitan Statistical Area,,"Springfield-Branson, MO",Dallas,Missouri,29.0,59.0,Outlying
44180,,520.0,"Springfield, MO",Metropolitan Statistical Area,,"Springfield-Branson, MO",Greene,Missouri,29.0,77.0,Central
44180,,520.0,"Springfield, MO",Metropolitan Statistical Area,,"Springfield-Branson, MO",Polk,Missouri,29.0,167.0,Outlying
44180,,520.0,"Springfield, MO",Metropolitan Statistical Area,,"Springfield-Branson, MO",Webster,Missouri,29.0,225.0,Outlying
44220,,212.0,"Springfield, OH",Metropolitan Statistical Area,,"Dayton-Springfield-Sidney, OH",Clark,Ohio,39.0,23.0,Central
44260,,,"Starkville, MS",Micropolitan Statistical Area,,,Oktibbeha,Mississippi,28.0,105.0,Central
44300,,524.0,"State College, PA",Metropolitan Statistical Area,,"State College-DuBois, PA",Centre,Pennsylvania,42.0,27.0,Central
44340,,496.0,"Statesboro, GA",Micropolitan Statistical Area,,"Savannah-Hinesville-Statesboro, GA",Bulloch,Georgia,13.0,31.0,Central
44420,,277.0,"Staunton-Waynesboro, VA",Metropolitan Statistical Area,,"Harrisonburg-Staunton-Waynesboro, VA",Augusta,Virginia,51.0,15.0,Central
44420,,277.0,"Staunton-Waynesboro, VA",Metropolitan Statistical Area,,"Harrisonburg-Staunton-Waynesboro, VA",Staunton,Virginia,51.0,790.0,Central
44420,,277.0,"Staunton-Waynesboro, VA",Metropolitan Statistical Area,,"Harrisonburg-Staunton-Waynesboro, VA",Waynesboro,Virginia,51.0,820.0,Central
